selectBlock,category,paths,semantic,action,number,image4,image3,image1,image2,trigger_loop.thisRepN,trigger_loop.thisTrialN,trigger_loop.thisN,trigger_loop.thisIndex,blockSelectLoop.thisRepN,blockSelectLoop.thisTrialN,blockSelectLoop.thisN,blockSelectLoop.thisIndex,b1loop.thisRepN,b1loop.thisTrialN,b1loop.thisN,b1loop.thisIndex,b2loop.thisRepN,b2loop.thisTrialN,b2loop.thisN,b2loop.thisIndex,b3loop.thisRepN,b3loop.thisTrialN,b3loop.thisN,b3loop.thisIndex,b4loop.thisRepN,b4loop.thisTrialN,b4loop.thisN,b4loop.thisIndex,b4_trialLoop.thisRepN,b4_trialLoop.thisTrialN,b4_trialLoop.thisN,b4_trialLoop.thisIndex,b3_trialLoop.thisRepN,b3_trialLoop.thisTrialN,b3_trialLoop.thisN,b3_trialLoop.thisIndex,b1_trialLoop.thisRepN,b1_trialLoop.thisTrialN,b1_trialLoop.thisN,b1_trialLoop.thisIndex,b2_trialLoop.thisRepN,b2_trialLoop.thisTrialN,b2_trialLoop.thisN,b2_trialLoop.thisIndex,GenInstrAbsTime,GenInstrTime,triggerClock,triggerAbsClock,ActInstr_startAbstime,ActInstr_starttime,startFixAbstime,startFixtime,Img_startAbstime,Img_starttime,key_resp_2.keys,JitDur,startJitAbstime,startJittime,RespgetAbsTime,Respgettime,key_resp_2.rt,SemInstr_startAbstime,SemInstr_starttime,date,frameRate,expName,session,participant
,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408032971,14.89732348,55.64202836,1408033012,,,,,,,,,,,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
4,object,trial_images_objects\r_pliers.png,n,n,59,pliers,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,0,0,13,,,,,,,,,,,,,,,,,1408033012,55.67832553,1408033015,58.68653391,1408033016,59.18385533,None,1.5,1408033018,61.6683408,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
4,animal,trial_images_animals\r_frog.png,n,v,15,frog,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,1,1,9,,,,,,,,,,,,,,,,,,,1408033020,63.16781861,1408033020,63.67697055,3,1.5,1408033023,66.16664896,1408033021,64.50039632,0.823127851,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
4,animal,trial_images_animals\r_butterfly.png,n,n,6,butterfly,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,1408033024,67.66620072,1408033025,68.17904483,3,0.5,1408033027,70.66499998,1408033025,68.84876567,0.669461249,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
4,object,trial_images_objects\r_pruning_shear.png,n,n,45,pruning_shear,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,3,3,11,,,,,,,,,,,,,,,,,,,1408033028,71.16486988,1408033028,71.67307675,None,2.5,1408033031,74.16366069,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
4,animal,trial_images_animals\r_deer_roe.png,n,n,11,deer_roe,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,4,4,7,,,,,,,,,,,,,,,,,,,1408033033,76.66295166,1408033034,77.17199343,None,2.5,1408033036,79.66168602,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
4,object,trial_images_objects\r_rolling_pin.png,n,n,56,rolling_pin,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,5,5,10,,,,,,,,,,,,,,,,,,,1408033039,82.17760835,1408033039,82.68941743,None,2.5,1408033042,85.17632822,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
4,object,trial_images_objects\r_pen.png,n,n,51,pen1,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,6,6,12,,,,,,,,,,,,,,,,,,,1408033044,87.67564515,1408033045,88.1833917,None,2.5,1408033047,90.67434269,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
4,object,trial_images_objects\r_maracas.png,f,v,60,maracas,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,7,7,0,,,,,,,,,,,,,,,,,,,1408033050,93.17365086,1408033050,93.68342913,3,2.5,1408033053,96.17248815,1408033051,94.67277792,0.989086188,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
4,object,trial_images_objects\r_kettle.png,n,n,49,kettle,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,1408033055,98.67166019,1408033056,99.18072882,None,2.5,1408033058,101.6703807,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
4,object,trial_images_objects\r_compass.png,n,n,37,compass,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,9,9,1,,,,,,,,,,,,,,,,,,,1408033061,104.1697396,1408033061,104.6760714,None,3.5,1408033064,107.1684265,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
4,animal,trial_images_animals\r_cricket_green.png,n,v,10,cricket_green,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,10,10,4,,,,,,,,,,,,,,,,,,,1408033067,110.6673281,1408033068,111.178027,3,1.5,1408033070,113.666134,1408033068,111.9998732,0.821587234,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
4,animal,trial_images_animals\r_owl.png,n,n,25,owl2,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,11,11,5,,,,,,,,,,,,,,,,,,,1408033072,115.1657205,1408033072,115.6756696,3,1.5,1408033075,118.1645019,1408033073,116.9980788,1.322133876,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
4,animal,trial_images_animals\r_ostrich.png,f,n,24,ostrich,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,12,12,2,,,,,,,,,,,,,,,,,,,1408033076,119.6641898,1408033077,120.1762666,None,1.5,1408033079,122.6628472,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
4,animal,trial_images_animals\r_squirrel_red.png,n,v,22,squirrel_red,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,13,13,6,,,,,,,,,,,,,,,,,,,1408033081,124.1624488,1408033081,124.6730091,None,0.5,1408033084,127.1778625,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
4,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
4,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
3,object,trial_images_objects\r_pepper_mill.png,n,n,35,,peppemill,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,13,,,,,,,,,,,,,,,1408033090,133.7094621,1408033091,134.2000255,None,2.5,1408033093,136.6912605,,,,1408033087,130.6904099,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
3,animal,trial_images_animals\r_badger.png,n,n,1,,badger1,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,1408033096,139.1903966,1408033096,139.7044701,None,2.5,1408033099,142.1891056,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
3,animal,trial_images_animals\r_bulldog_english.png,n,n,5,,bulldog_english,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,1408033101,144.6883833,1408033102,145.2016382,None,0.5,1408033104,147.6871138,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
3,animal,trial_images_animals\r_bug_common.png,n,n,3,,bug_common,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,3,3,8,,,,,,,,,,,,,,,1408033105,148.1871041,1408033105,148.6979578,3,0.5,1408033108,151.1860214,1408033107,150.5693987,1.871133289,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
3,animal,trial_images_animals\r_harvest_mouse.png,n,n,19,,harvest_mouse,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,4,4,10,,,,,,,,,,,,,,,1408033108,151.6859266,1408033109,152.1962569,None,0.5,1408033111,154.6845909,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
3,animal,trial_images_animals\r_sheep.png,n,n,27,,sheep1,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,5,5,4,,,,,,,,,,,,,,,1408033112,155.184584,1408033112,155.6951923,None,2.5,1408033115,158.1833334,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
3,animal,trial_images_animals\r_fox_red.png,n,n,14,,fox_red,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,1408033117,160.6826151,1408033118,161.1928844,None,1.5,1408033120,163.6813564,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
3,animal,trial_images_animals\r_stoat.png,n,n,29,,stoat,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,1408033122,165.1809827,1408033122,165.6927054,None,3.5,1408033125,168.1797536,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
3,animal,trial_images_animals\r_springbok.png,f,n,28,,springbok,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,8,8,11,,,,,,,,,,,,,,,1408033128,171.6786633,1408033129,172.1893607,3,2.5,1408033131,174.6774843,1408033130,173.8609409,1.671319407,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
3,object,trial_images_objects\r_iron.png,n,n,39,,iron,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,9,9,2,,,,,,,,,,,,,,,1408033134,177.1933861,1408033134,177.7033364,None,2.5,1408033137,180.1921093,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
3,object,trial_images_objects\r_pizza_slicer.png,n,n,57,,pizza_slicer,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,10,10,5,,,,,,,,,,,,,,,1408033139,182.6913788,1408033140,183.1984,None,3.5,1408033142,185.6900869,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
3,animal,trial_images_animals\r_rabbit.png,n,v,18,,rabbit,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,11,11,12,,,,,,,,,,,,,,,1408033146,189.1890124,1408033146,189.6972582,None,1.5,1408033149,192.1877748,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
3,animal,trial_images_animals\r_dragonfly.png,n,n,12,,dragonfly,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,12,12,3,,,,,,,,,,,,,,,1408033150,193.6873739,1408033151,194.1984541,3,1.5,1408033153,196.6862185,1408033152,195.4364595,1.237727735,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
3,object,trial_images_objects\r_axe.png,n,v,34,,axe,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,13,13,0,,,,,,,,,,,,,,,1408033155,198.1857597,1408033155,198.6932596,None,0.5,1408033158,201.1844946,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
3,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
3,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
1,animal,trial_images_animals\r_horse.png,n,n,21,,,horse,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,6,,,,,,,,,,,1408033164,207.7154878,1408033165,208.210162,None,1.5,,210.6977791,,,,1408033161,204.6922952,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
1,object,trial_images_objects\r_colander.png,n,n,36,,,colander,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,10,,,,,,,,,,,1408033169,212.1973113,1408033169,212.7069244,None,3.5,,215.1960478,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
1,animal,trial_images_animals\r_mole.png,n,n,20,,,mole,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,1408033175,218.6949346,1408033176,219.2048674,None,1.5,,221.693671,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
1,animal,trial_images_animals\r_cow_dairy.png,n,n,9,,,cow_dairy,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,1408033180,223.1933444,1408033180,223.7064303,None,0.5,,226.1920788,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
1,animal,trial_images_animals\r_kangaroo_red.png,f,v,23,,,kangaroo_red,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,4,8,,,,,,,,,,,1408033183,226.6921383,1408033184,227.2034544,3,3.5,,229.6909393,1408033184,228.0747408,0.870978745,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
1,object,trial_images_objects\r_spanner.png,n,n,55,,,spanner,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,1408033190,233.1897679,1408033190,233.6976255,None,0.5,,236.1884509,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
1,object,trial_images_objects\r_paintbrush.png,n,v,58,,,paintbrush,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,6,6,7,,,,,,,,,,,1408033193,236.7051167,1408033194,237.2143538,None,2.5,,239.703839,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
1,object,trial_images_objects\r_broom.png,n,n,33,,,broom,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,7,7,13,,,,,,,,,,,1408033199,242.2031432,1408033199,242.7089559,None,0.5,,245.2018592,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
1,animal,trial_images_animals\r_swan_bewick.png,n,n,30,,,swan_bewick,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,8,8,12,,,,,,,,,,,1408033202,245.7018438,1408033203,246.2125071,None,2.5,,248.7005981,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
1,object,trial_images_objects\r_chi_instrument.png,f,n,31,,,chi_instrument,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,1408033208,251.1998951,1408033208,251.7073153,3,3.5,,254.1987022,1408033210,253.7987714,2.091174111,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
1,object,trial_images_objects\r_rasp.png,n,n,47,,,rasp,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,10,10,1,,,,,,,,,,,1408033214,257.6975561,1408033215,258.2048939,None,1.5,,260.6962787,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
1,object,trial_images_objects\r_pitchfork.png,n,n,52,,,pitchfork,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,11,11,4,,,,,,,,,,,1408033219,262.1959095,1408033219,262.7040059,None,2.5,,265.1947109,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
1,object,trial_images_objects\r_pasta_spoon.png,n,n,50,,,pasta_spoon,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,12,12,0,,,,,,,,,,,1408033224,267.6939466,1408033225,268.2036331,None,1.5,,270.6927045,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
1,object,trial_images_objects\r_lipstick.png,n,n,48,,,lipstick,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,13,13,11,,,,,,,,,,,1408033229,272.1923031,1408033229,272.6991323,None,0.5,,275.1911014,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
1,,,,,,,,,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
1,,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
2,animal,trial_images_animals\r_goat.png,n,n,16,,,,goat1,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,1408033235,278.7101768,1408033238,281.7218305,1408033239,282.2173861,None,1.5,,284.7044107,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
2,object,trial_images_objects\r_coping_saw.png,n,n,40,,,,coping_saw,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,6,,,,,,,1408033243,286.2039295,1408033243,286.7117196,None,2.5,,289.2026733,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
2,animal,trial_images_animals\r_duck_white.png,n,n,13,,,,duck_white,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,1408033248,291.7186463,1408033249,292.2299842,3,2.5,,294.7174812,1408033250,293.8677101,1.637419189,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
2,object,trial_images_objects\r_staple_remover.png,n,n,54,,,,staple_remover,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,1408033254,297.2166324,1408033254,297.7252024,None,3.5,,300.215387,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
2,object,trial_images_objects\r_eyelash_curlers.png,n,n,43,,,,eyelash_curlers,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,4,5,,,,,,,1408033260,303.7143012,1408033261,304.2214818,None,2.5,,306.7130362,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
2,animal,trial_images_animals\r_seagull_herring.png,n,n,17,,,,seagull_herring,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,5,8,,,,,,,1408033266,309.2123223,1408033266,309.7245655,3,2.5,,312.2111291,1408033267,310.7282401,1.003410245,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
2,animal,trial_images_animals\r_camel.png,f,n,7,,,,camel,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,6,6,13,,,,,,,1408033271,314.7103256,1408033272,315.2220593,None,1.5,,317.7090672,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
2,object,trial_images_objects\r_corkscrew.png,n,n,41,,,,corkscrew,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,7,7,9,,,,,,,1408033276,319.2086993,1408033276,319.7166608,3,3.5,,322.2075185,1408033278,321.1578441,1.440897832,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
2,animal,trial_images_animals\r_seal_grey.png,n,n,26,,,,seal_grey,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,8,8,12,,,,,,,1408033282,325.7063669,1408033283,326.2172702,None,0.5,,328.7051034,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
2,object,trial_images_objects\r_toothbrush.png,n,n,38,,,,toothbrush,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,9,9,10,,,,,,,1408033286,329.2050959,1408033286,329.7154383,None,0.5,,332.2038583,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
2,object,trial_images_objects\r_cleaningbrush.png,n,n,46,,,,cleaningbrush,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,10,10,11,,,,,,,1408033289,332.7038728,1408033290,333.2130839,None,1.5,,335.71924,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
2,object,trial_images_objects\r_wok.png,f,n,44,,,,wok,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,11,11,7,,,,,,,1408033294,337.2188772,1408033294,337.7306069,None,3.5,,340.2176623,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
2,animal,trial_images_animals\r_bat.png,n,n,2,,,,bat,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,12,12,0,,,,,,,1408033300,343.7165551,1408033301,344.2296289,3,0.5,,346.7153637,1408033302,345.2824781,1.052580504,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
2,animal,trial_images_animals\r_blackbird.png,n,n,4,,,,blackbird,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,13,13,2,,,,,,,1408033304,347.2152626,1408033304,347.7275444,3,0.5,,350.2141512,1408033306,349.3976386,1.66983282,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
2,,,,,,,,,,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
2,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_14_1716,60.0130063,semact_fmri_builder,1,ph_016
